id,filtered_words_array,features,label_index
R014,"['time', 'travel', 'health', 'hear', 'mother.', 'must', 'democrat', 'act', 'arrive', 'family.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1023,3614,4506,4687,4842,5234,6928,7066,7177,7391,8033,8157,8681,8805,9462],[3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,4.019381523748645,4.137164559405029,2.7826188965997183,5.523458920524919,3.914021008090819,4.607168188650764,4.42484663185681,4.830311739964974,4.137164559405029,0.691153161953081])",1.0
F005,"['assume', 'executive', 'protect', 'race.', 'small', 'skill', 'example', 'push', 'alone', 'focus', 'job', 'decade.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[222,320,503,557,997,2492,2664,2918,3931,5850,5978,7235,7281,7936,8338,9606,9676,9966,9968],[4.270695952029551,3.8187108282864943,0.691153161953081,4.42484663185681,4.830311739964974,4.137164559405029,3.8187108282864943,3.0385522707369192,3.4440173788450834,0.691153161953081,4.42484663185681,4.270695952029551,0.6753425559264385,0.691153161953081,0.691153161953081,3.7316994512968646,3.0385522707369192,4.019381523748645,3.914021008090819])",0.0
R234,"['walk', 'production', 'majority', 'subject', 'according', 'rather', 'tough.', 'power', 'military', 'clearly', 'bill', 'republican', 'detail.', 'medical', 'force', 'improve', 'professional.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[391,2336,2408,2837,3056,3614,4506,4616,4687,5877,6142,7036,7066,7564,7691,8135,8238,8268,8353,8655,9244,9462],[3.7316994512968646,3.914021008090819,4.270695952029551,4.137164559405029,4.019381523748645,0.667530016189645,0.691153161953081,3.6516567436233283,0.691153161953081,3.914021008090819,4.137164559405029,4.607168188650764,2.7826188965997183,4.019381523748645,4.830311739964974,4.270695952029551,4.137164559405029,3.383392757028649,4.830311739964974,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
F143,"['author', 'something', 'bill', 'alone', 'here.', 'develop', 'involve', 'southern', 'eat', 'serve.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1241,2492,3743,5850,6271,7008,7160,7276,7281,7936,8135,8338,9350,9826],[0.691153161953081,2.958509563063383,3.4440173788450834,4.137164559405029,3.914021008090819,0.691153161953081,4.137164559405029,5.523458920524919,4.830311739964974,3.8187108282864943,0.6753425559264385,0.691153161953081,4.270695952029551,0.691153161953081,4.607168188650764,3.8187108282864943])",0.0
R073,"['tough', 'leg', 'president', 'staff', 'difficult', 'apply.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1306,1392,1712,3614,4506,4687,5447,6224,6290,9034,9144,9462],[4.137164559405029,5.117993812416755,4.137164559405029,0.667530016189645,0.691153161953081,0.691153161953081,3.6516567436233283,4.830311739964974,4.019381523748645,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R239,"['catch', 'table', 'remember', 'agree', 'serve', 'drug.', 'let', 'local', 'cover', 'always', 'note', 'stock.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[228,1725,3614,3931,3980,4506,4644,4687,5047,5685,6104,6925,7949,8267,9011,9462,9909],[4.137164559405029,4.42484663185681,0.667530016189645,3.4440173788450834,5.117993812416755,0.691153161953081,5.523458920524919,0.691153161953081,2.6902455764687034,4.607168188650764,4.42484663185681,3.914021008090819,4.019381523748645,4.270695952029551,4.019381523748645,0.691153161953081,4.42484663185681])",1.0
F181,"['sign', 'claim', 'available', 'continue', 'service', 'area', 'cover.', 'stock', 'lay', 'want', 'street', 'interesting', 'before.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,743,793,2252,2475,3634,3684,4475,5649,5850,6756,7281,7696,7712,7936,8338,8867,8937],[0.691153161953081,2.958509563063383,4.42484663185681,4.42484663185681,4.42484663185681,4.137164559405029,3.8187108282864943,4.137164559405029,4.270695952029551,4.270695952029551,0.691153161953081,3.577548771469606,0.6753425559264385,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,5.523458920524919,3.914021008090819])",0.0
R138,"['open', 'bring', 'alone.', 'relationship', 'project', 'couple', 'expect', 'development', 'statement.', 'impact', 'oil', 'traditional', 'try', 'whole', 'manager', 'research.', 'understand', 'second', 'whole', 'contain.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[627,1652,1972,2230,2871,3057,3292,3548,3556,3614,3691,4260,4486,4506,4687,4693,5783,6035,6487,7066,7702,9256,9462,9925],[8.03876304749729,4.137164559405029,4.019381523748645,4.42484663185681,3.914021008090819,4.270695952029551,5.117993812416755,5.117993812416755,2.8844015909096608,0.667530016189645,4.270695952029551,4.137164559405029,4.270695952029551,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645,4.019381523748645,3.5085558999826545,2.7826188965997183,4.607168188650764,4.270695952029551,0.691153161953081,5.523458920524919])",1.0
R172,"['home', 'foreign.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[3365,3614,3822,4506,4687,9034,9144,9462],[4.42484663185681,0.667530016189645,4.830311739964974,0.691153161953081,0.691153161953081,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R143,"['many', 'political', 'result', 'write', 'little.', 'reason', 'wrong', 'improve', 'degree', 'treat', 'increase.', 'well', 'pretty.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[157,399,2408,2944,3614,3935,4506,4687,5188,5445,6512,6623,6944,7709,8750,9324,9462,9943],[3.5085558999826545,4.42484663185681,4.270695952029551,3.5085558999826545,0.667530016189645,4.137164559405029,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,4.019381523748645,4.830311739964974,2.8154087194227095,5.523458920524919,4.607168188650764,4.830311739964974,0.691153161953081,4.607168188650764])",1.0
F166,"['page', 'ahead', 'accept', 'drop', 'alone', 'way.', 'must', 'picture', 'policy', 'science', 'change', 'material', 'question.', 'current', 'realize', 'follow', 'capital', 'national', 'far', 'teach.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[387,503,1023,1208,1582,2481,2492,2657,2827,3184,3231,3363,3479,4142,4158,4639,5459,5850,6541,7281,7910,7936,8268,8338,8577,9189,9367],[4.137164559405029,0.691153161953081,3.914021008090819,2.7826188965997183,4.019381523748645,3.8187108282864943,4.137164559405029,3.2721671219184243,4.42484663185681,2.7508701982851385,4.270695952029551,4.270695952029551,4.42484663185681,4.607168188650764,4.019381523748645,4.830311739964974,5.523458920524919,0.691153161953081,4.42484663185681,0.6753425559264385,4.270695952029551,0.691153161953081,3.383392757028649,0.691153161953081,4.830311739964974,4.137164559405029,4.019381523748645])",0.0
R003,"['moment', 'admit', 'pretty', 'person', 'spring', 'base', 'thousand.', 'next', 'traditional', 'stage', 'card', 'result', 'who.', 'military', 'around', 'none', 'mr.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[30,399,1644,2144,3249,3401,3614,3919,4486,4506,4687,4991,5432,5471,5877,6197,6444,8173,8273,8714,9462,9808,9831],[3.914021008090819,4.42484663185681,4.607168188650764,4.830311739964974,3.6516567436233283,4.607168188650764,0.667530016189645,4.42484663185681,4.270695952029551,0.691153161953081,0.691153161953081,2.6902455764687034,2.7200985396183848,5.523458920524919,3.914021008090819,3.914021008090819,5.117993812416755,3.7316994512968646,4.607168188650764,4.019381523748645,0.691153161953081,4.270695952029551,3.914021008090819])",1.0
R167,"['act', 'boy', 'open', 'clearly.', 'simple', 'shake', 'hour', 'sound', 'according', 'rule.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[157,527,821,1985,2059,2180,2913,3614,4506,4687,5783,6166,6928,7564,7711,9462],[3.5085558999826545,4.270695952029551,2.849310271098391,5.523458920524919,2.60568818844064,4.270695952029551,3.5085558999826545,0.667530016189645,0.691153161953081,0.691153161953081,4.019381523748645,4.137164559405029,4.137164559405029,4.019381523748645,5.523458920524919,0.691153161953081])",1.0
R183,"['soldier', 'development', 'director', 'drive.', 'north', 'maintain', 'analysis', 'investment', 'usually', 'art.', 'best', 'reality', 'matter', 'share', 'six', 'bed', 'effort', 'wonder.', 'young', 'strong', 'american', 'happy', 'others', 'avoid.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[680,763,821,1175,1296,1562,1778,1853,2059,2402,2871,2990,3614,3947,4043,4141,4506,4687,5247,5347,5401,5726,6355,6940,7652,7809,8509,9391,9462,9497],[4.607168188650764,4.830311739964974,2.849310271098391,5.117993812416755,3.914021008090819,4.607168188650764,4.270695952029551,4.270695952029551,2.60568818844064,4.019381523748645,3.914021008090819,4.270695952029551,0.667530016189645,4.137164559405029,4.607168188650764,4.42484663185681,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,5.117993812416755,4.019381523748645,4.137164559405029,4.137164559405029,4.607168188650764,4.270695952029551,4.830311739964974,4.270695952029551,0.691153161953081,4.270695952029551])",1.0
R238,"['major', 'enjoy', 'expert', 'suffer', 'across', 'field.', 'staff', 'wind', 'reduce', 'goal', 'far', 'size.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[914,1020,1058,1805,2227,2558,3132,3614,4158,4506,4687,5089,6135,6224,6532,7074,8159,9462],[4.830311739964974,2.579019941358479,4.270695952029551,4.270695952029551,2.7200985396183848,4.270695952029551,5.117993812416755,0.667530016189645,4.019381523748645,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974,4.42484663185681,3.4440173788450834,3.4440173788450834,0.691153161953081])",1.0
R041,"['mother', 'others', 'decide', 'field', 'level', 'change.', 'side', 'difficult', 'matter', 'capital', 'mouth.', 'life', 'far', 'consider', 'glass.', 'time', 'firm.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[312,354,1499,1712,2059,2402,2551,3283,3477,3556,3614,4158,4506,4687,6541,6940,7074,8157,8293,9432,9462,9781],[4.270695952029551,3.577548771469606,4.607168188650764,4.137164559405029,2.60568818844064,4.019381523748645,5.117993812416755,5.523458920524919,4.270695952029551,2.8844015909096608,0.667530016189645,4.019381523748645,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,3.4440173788450834,4.42484663185681,3.8187108282864943,4.607168188650764,0.691153161953081,4.607168188650764])",1.0
F237,"['agreement', 'enjoy', 'mention', 'door.', 'alone', 'night', 'still.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1649,1805,2259,2492,2907,5850,6609,6869,7281,7936,8338,8413,9813],[0.691153161953081,4.42484663185681,4.270695952029551,2.8154087194227095,4.137164559405029,4.270695952029551,0.691153161953081,4.830311739964974,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081,3.914021008090819,2.997730276216664])",0.0
R086,"['inside', 'material', 'begin', 'fly', 'tonight.', 'three', 'city', 'decision', 'read.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1513,2193,3231,3614,4506,4687,5495,5925,5944,7066,9066,9184,9459,9462],[3.7316994512968646,4.607168188650764,4.270695952029551,0.667530016189645,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,4.42484663185681,2.7826188965997183,4.019381523748645,5.523458920524919,5.117993812416755,0.691153161953081])",1.0
R240,"['field', 'ago', 'within', 'personal.', 'low', 'doctor', 'late', 'back', 'arrive', 'baby.', 'many', 'yard', 'lead', 'shoulder.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[424,777,1896,3079,3614,3740,4404,4506,4687,5188,5356,6944,7074,7391,8411,8430,9367,9462,9817],[4.270695952029551,4.42484663185681,3.914021008090819,4.42484663185681,0.667530016189645,5.117993812416755,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,2.8154087194227095,3.4440173788450834,3.914021008090819,3.577548771469606,4.607168188650764,4.019381523748645,0.691153161953081,3.7316994512968646])",1.0
R133,"['reflect', 'give', 'international', 'test', 'population', 'low.', 'every', 'fund', 'doctor.', 'safe', 'civil', 'method', 'lead', 'agency', 'like.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[188,593,765,1770,3614,3783,4506,4638,4687,5321,5356,6015,6219,6586,7229,7642,8546,9190,9258,9462,9681],[4.270695952029551,3.6516567436233283,4.270695952029551,2.8844015909096608,0.667530016189645,4.607168188650764,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819,4.137164559405029,4.270695952029551,3.172083663361442,4.270695952029551,5.523458920524919,3.8187108282864943,5.117993812416755,5.117993812416755,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
F044,"['leg', 'skill', 'cultural', 'white', 'among.', 'paper', 'claim', 'population', 'begin', 'style', 'drop.', 'summer', 'reduce', 'force', 'firm', 'drive.', 'away', 'glass', 'hand', 'owner', 'simply', 'citizen', 'involve.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[8,391,503,1513,1642,2071,3423,3737,4377,5843,5850,6053,6290,6932,7108,7281,7936,8000,8159,8338,8690,8852,8894,8937,9233,9258,9391,9481,9968],[4.137164559405029,3.7316994512968646,0.691153161953081,3.7316994512968646,4.607168188650764,5.117993812416755,4.42484663185681,3.6516567436233283,2.60568818844064,4.42484663185681,0.691153161953081,3.4440173788450834,4.019381523748645,4.42484663185681,5.523458920524919,0.6753425559264385,0.691153161953081,3.8187108282864943,3.4440173788450834,0.691153161953081,4.607168188650764,5.523458920524919,3.8187108282864943,3.914021008090819,4.019381523748645,5.117993812416755,4.270695952029551,4.607168188650764,3.914021008090819])",0.0
F125,"['home', 'rest', 'step', 'government', 'throughout', 'away', 'paper.', 'relationship', 'admit.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1558,2259,2708,3365,3737,3761,4260,5850,5948,7281,7936,8338,9766,9813],[0.691153161953081,4.019381523748645,5.630817438845419,3.6516567436233283,4.42484663185681,3.6516567436233283,4.270695952029551,4.137164559405029,0.691153161953081,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,4.607168188650764,2.997730276216664])",0.0
F165,"['care', 'style', 'argue', 'rest', 'look.', 'student', 'service', 'get', 'likely', 'president.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[309,503,2252,2708,3536,3730,3892,5310,5374,5850,6747,7281,7936,8000,8338,8411,9426],[4.019381523748645,0.691153161953081,4.42484663185681,3.6516567436233283,4.607168188650764,4.137164559405029,2.5530444549552183,3.6516567436233283,4.137164559405029,0.691153161953081,2.5530444549552183,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,3.577548771469606,4.270695952029551])",0.0
F137,"['institution', 'simply', 'great', 'course.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,750,1642,2918,3243,4499,5850,7281,7936,8338,9676],[0.691153161953081,4.019381523748645,4.607168188650764,3.0385522707369192,4.270695952029551,5.523458920524919,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
R088,"['imagine', 'serve', 'seem', 'truth', 'day.', 'hit', 'material', 'marriage', 'discussion', 'republican', 'popular', 'get.', 'new', 'local', 'less', 'event', 'grow', 'education', 'behind.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[228,585,1195,1725,1842,2069,2147,2404,2588,3231,3614,4506,4616,4687,5301,5315,5530,6148,6229,7066,7728,8252,8271,9462],[4.137164559405029,4.607168188650764,4.137164559405029,4.42484663185681,5.523458920524919,4.607168188650764,4.830311739964974,4.42484663185681,4.137164559405029,4.270695952029551,0.667530016189645,0.691153161953081,3.6516567436233283,0.691153161953081,4.019381523748645,4.607168188650764,4.607168188650764,4.270695952029551,3.8187108282864943,2.7826188965997183,4.137164559405029,4.830311739964974,4.830311739964974,0.691153161953081])",1.0
R169,"['center', 'least', 'stop', 'question', 'every.', 'low', 'science', 'rate', 'run.', 'million', 'local', 'blue.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[228,253,796,1020,1480,1634,2227,2722,2947,3363,3614,4506,4687,7912,8411,8651,8997,9462],[4.137164559405029,4.270695952029551,3.914021008090819,2.579019941358479,5.117993812416755,4.137164559405029,2.7200985396183848,4.830311739964974,4.137164559405029,4.270695952029551,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,3.577548771469606,4.42484663185681,4.607168188650764,0.691153161953081])",1.0
